Eden far from a paradise as Australia bushfires hit economy,"Jan 07, 2020","<p>By Jill Gralow and Swati Pandey
EDEN, Australia/SYDNEY (Reuters) - The peak summer holiday period should bring boatloads of cruise-ship passengers and other holiday makers to the Australian coastal...</p>",/equities/baxter-intl
Fight or flight: Australians grapple with difficult decision as bushfires approach,"Dec 23, 2019","<p> By Jill Gralow YANDERRA, Australia (Reuters) - It was oppressively hot, above 40 Celsius (104 Fahrenheit), and the wind was picking up. Bushfires were devastating nearby towns and now threatened...</p>",/equities/baxter-intl
Security worker killed in attempted robbery at Harmony Gold plant in South Africa,"Dec 20, 2019","<p>By Helen Reid
JOHANNESBURG (Reuters) - A security contractor was killed on Friday in an attempted armed robbery on a Harmony Gold plant west of Johannesburg, the latest fatal incident at a mining...</p>",/equities/baxter-intl
South Africa's Ramaphosa holds crunch talks on power crisis,"Dec 13, 2019","<p>By Alexander Winning
JOHANNESBURG (Reuters) - South African President Cyril Ramaphosa holds an emergency cabinet meeting on Friday to try and resolve a power crisis that has dented growth in...</p>",/equities/baxter-intl
France's Sanofi to buy biotech firm Synthorx for $2.5 billion,"Dec 09, 2019",<p> By Dominique Vidalon and Christian Lowe PARIS (Reuters) - France's Sanofi (PA:SASY) on Monday agreed to buy California-headquartered biotechnology firm Synthorx (O:THOR) in a cash deal worth...</p>,/equities/baxter-intl
"Stocks – Techs Lead S&P to Small Gain, 3M Weighs on Dow","Oct 24, 2019","<p>Investing.com - Technology stocks drove the S&amp;P 500 and Nasdaq higher Thursday thanks to big earnings beats from key stocks, including Microsoft (NASDAQ:MSFT) and Tesla (NASDAQ:TSLA).
The S&amp;P 500...</p>",/equities/baxter-intl
How Stacey Abrams paved the way for a Democratic victory in 'New Georgia',"Nov 09, 2020","<p> By Katanga Johnson and Heather Timmons WASHINGTON (Reuters) - After Democrat Joe Biden was declared the next U.S. president on Saturday, thousands of celebrants massed outside the White House. One...</p>",/equities/baxter-intl
"Baxter Earnings, Revenue Beat in Q3","Oct 29, 2020","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Baxter announced earnings per share of $0.83 on...</p>",/equities/baxter-intl
Raymond James Stick to Their Buy Rating for Baxter International,"Oct 12, 2020","<p>Raymond James analyst Lawrence Keusch maintained a Buy rating on Baxter International (NYSE:BAX) on Monday, setting a price target of $88, which is approximately 12.10% above the present share price...</p>",/equities/baxter-intl
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.43%,"Oct 08, 2020","<p>Investing.com – U.S. stocks were higher after the close on Thursday, as gains in the Oil &amp; Gas, Utilities and Financials sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/baxter-intl
"Shareholders warm to proposals focused on climate, social issues: Georgeson","Sep 04, 2020","<p> By Svea Herbst-Bayliss BOSTON (Reuters) - In a year shaped by health and economic crises, investors increased support for shareholder proposals that back environmental and social causes, according to...</p>",/equities/baxter-intl
"Baxter Earnings, Revenue Miss in Q2","Jul 30, 2020","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday second quarter earnings that missed analysts' forecasts and revenue that fell short of expectations.
Baxter announced earnings per share of...</p>",/equities/baxter-intl
Supreme Court rejects cases over 'qualified immunity' for police,"Jun 15, 2020",<p> By Lawrence Hurley and Andrew Chung WASHINGTON (Reuters) - The U.S. Supreme Court on Monday declined to hear eight cases involving a legal defense called qualified immunity that can be used to shield...</p>,/equities/baxter-intl
Special Report: COVID deepens the other opioid crisis - a shortage of hospital painkillers,"Jun 09, 2020","<p> By Lisa Girion, Dan Levine and Robin Respaut (Reuters) - As opioid pills and patches fueled a two-decade epidemic of overdoses in the United States, hospitals faced chronic shortages of the same...</p>",/equities/baxter-intl
Mexico orders probe into alleged graft linked to ex-president,"May 20, 2020",<p> MEXICO CITY (Reuters) - Mexican President Andres Manuel Lopez Obrador on Wednesday ordered an investigation into allegations the former government irregularly awarded lucrative contracts to a firm...</p>,/equities/baxter-intl
"Baxter Earnings, Revenue Beat in Q1","Apr 30, 2020","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday first quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Baxter announced earnings per share of $0.82 on...</p>",/equities/baxter-intl
New positions taken by Starboard Value,"May 15, 2017","<p>Starboard Value new long positions: FTNT, ABCO, CL, MYCC. Starboard Value increased stakes: CTSH, HPE, QTM, DEPO, PRGO.Starboard Value exited positions: M, COL, WRK, VIAV, CSOD, TTWO. Starboard Value...</p>",/equities/baxter-intl
Healthcare equipment names lead healthcare sector higher,"Apr 26, 2017","<p>Edwards Lifesciences (EW +9.5%), Baxter International (BAX +3.8%), and Integra Lifesciences (IART +4.3%) are all putting in big moves following impressive Q1 results.That's spreading to other sector...</p>",/equities/baxter-intl
Notable earnings before Wednesday’s open,"Apr 25, 2017","<p>ALK, ANTM, APH, AUDC, AVY, AXTA, BA, BABY, BAX, BCE, BCO, BLMN, BOKF, CFR, CPF, CVE, DPS, DTE, ETR, EVR, FCAU, FLIR, FSV, GD, GRA, HES, HSY, HUN, IART, IR, LEA, MDCO, MDSO, MGLN, MHO, MKTX, NDAQ, NEO,...</p>",/equities/baxter-intl
Back to zero: Companies use 1970s budget tool to cut costs as they hunt for growth,"Jan 30, 2017",<p> By Tim McLaughlin BOSTON (Reuters) - The number of U.S. companies using a budgeting tool made famous in the 1970s by former U.S. President Jimmy Carter is surging as they turn their spending habits...</p>,/equities/baxter-intl
Fosun agrees to buy KKR-backed Indian drugmaker for $1.4 billion: source,"Jul 28, 2016","<p> HONG KONG (Reuters) - Shanghai Fosun Pharmaceutical Group Co Ltd has agreed to buy Gland Pharma - backed by KKR &amp; Co LP - for about $1.4 billion, a person with direct knowledge of the matter...</p>",/equities/baxter-intl
U.S. companies brighten their earnings outlook,"May 09, 2016",<p> By Caroline Valetkevitch NEW YORK (Reuters) - The profit recession that has weighed on large-cap stocks on Wall Street for the past three quarters may be loosening its grip as U.S. companies allow a...</p>,/equities/baxter-intl
Hedge funds place bets on Morgan Stanley; some exit Valeant ,"Feb 16, 2016","<p> By Svea Herbst-Bayliss and Sam Forgione NEW YORK/BOSTON (Reuters) - Top U.S. hedge fund management firms, including Dan Loeb's Third Point LLC, took new positions in Morgan Stanley (N:MS)...</p>",/equities/baxter-intl
Drugmaker Shire to buy Baxalta for $32 billion after six-month pursuit,"Jan 11, 2016",<p> By Ben Hirschler and Paul Sandle LONDON (Reuters) - Drugmaker Shire Plc (L:SHP) clinched its six-month pursuit of Baxalta International Inc (N:BXLT) on Monday with an agreed $32 billion cash and...</p>,/equities/baxter-intl
Exclusive: Shire closer to deal to buy Baxalta - sources,"Dec 22, 2015",<p> By Carl O'Donnell and Pamela Barbaglia NEW YORK/LONDON (Reuters) - Drug maker Shire Plc (L:SHP) has made a new acquisition offer for peer Baxalta International Inc (N:BXLT) that is roughly in...</p>,/equities/baxter-intl
Exclusive: Shire prepares to make new bid for Baxalta - source,"Nov 24, 2015",<p> By Joshua Franklin and Pamela Barbaglia ZURICH/LONDON (Reuters) - Drugmaker Shire (L:SHP) is preparing to make a new takeover offer for U.S. biotech firm Baxalta (N:BXLT) that if successful will...</p>,/equities/baxter-intl
Anthem adds industry veteran Susan DeVore to board of directors,"Aug 04, 2021",<p>Anthem (ANTM) announces the appointment of Susan DeVore to the company's board of directors.DeVore has decades of experience in the industry having held leadership roles in the...</p>,/equities/wellpoint-inc
Anthem invests $88M in affordable housing in Indiana,"Jul 26, 2021",<p>Anthem (ANTM) has invested in affordable housing funds totaling $87.9M across the state of Indiana as part of its efforts to improve lives and communities.The funds support the...</p>,/equities/wellpoint-inc
Anthem price target lifted at Cantor noting new Medicare contract in New York,"Jul 22, 2021",<p></p>,/equities/wellpoint-inc
Evercore ISI Stick to Their Buy Rating for Anthem,"Jul 22, 2021","<p>Evercore ISI analyst Michael Newshel maintained a Buy rating on Anthem on Wednesday, setting a price target of $335, which is approximately 12.67% below the present share price of $383.59.
Newshel...</p>",/equities/wellpoint-inc
Anthem declares $1.13 dividend,"Jul 22, 2021","<p>Anthem (NYSE:ANTM) declares $1.13/share quarterly dividend, in line with previous.Forward yield 1.18%Payable Sept. 24; for shareholders of record Sept. 10; ex-div DATE Sept.</p>",/equities/wellpoint-inc
Anthem still weighing coverage decision on Biogen's Aduhelm,"Jul 21, 2021",<p></p>,/equities/wellpoint-inc
Anthem beats Q2 revenue driven by government business; lifts 2021 guidance,"Jul 21, 2021",<p>Anthem (ANTM) is trading ~1.0% higher in the pre-market after the company managed to exceed expectations for its Q2 2021 financials.Operating revenue grew by 14.1% YoY to $33.3B driven...</p>,/equities/wellpoint-inc
"Anthem's Q2 Earnings, Sales Boosted By Medicaid & Medicare Growth; Raises FY21 Outlook","Jul 21, 2021","<p>Anthem Inc (NYSE: ANTM) reported second-quarter earnings that beat analysts' forecasts and revenue that topped expectations. EPS of $7.03 on revenue of $33.3 billion, surpassing the consensus...</p>",/equities/wellpoint-inc
"Netflix, Nord Stream, Earnings and Crude Inventories - What's Moving Markets","Jul 21, 2021","<p>By Geoffrey Smith 
Investing.com -- Netflix (NASDAQ:NFLX) disappoints with its subscriber growth forecasts, the U.S. relents in its efforts to stop a new Russian gas pipeline to Germany, the U.K....</p>",/equities/wellpoint-inc
Anthem tops profit and revenue estimates in latest quarter,"Jul 21, 2021","<p>Anthem Inc. said Wednesday it had net income of $1.793 billion, or $7.25 a share, in the second quarter, down from $2.276 billion, or $8.91 a share, in the year-earlier period. Adjusted per-share...</p>",/equities/wellpoint-inc
Becton Dickinson To Build Fourth Facility In Spain To Expand Pre-Filled Drug Delivery Business,"May 18, 2021","<p>Becton Dickinson and Co (NYSE: BDX) will build a €165 million ($200 million) high-tech manufacturing facility in Zaragoza, Spain, that will create up to 600 jobs by 2030.
BD plans to begin...</p>",/equities/becton-dickinsn
"MedTech Round Up: Update On Johnson & Johnson, Becton Dickinson, Labcorp, Second Sight Medical, Biocept","May 13, 2021","<p>Johnson &amp; Johnson's (NYSE: JNJ) Vision segment has won FDA approval for the first contact lenses designed to reshape the cornea curve and help treat the progression of myopia in children.
Designed to...</p>",/equities/becton-dickinsn
U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.10%,"May 10, 2021","<p>Investing.com – U.S. stocks were lower after the close on Monday, as losses in the Technology, Consumer Services and Consumer Goods sectors led shares lower.
At the close in NYSE, the Dow Jones...</p>",/equities/becton-dickinsn
Becton Dickinson facing expanded DOJ investigation over government contracts,"May 06, 2021",<p></p>,/equities/becton-dickinsn
Becton Dickinson To Spin-Off Diabetes Care Business: Highlights,"May 06, 2021","<p>While reporting financial results for the second fiscal quarter of the year, during which revenues grew more than 15% to $4.9 billion, Becton Dickinson and Co (NYSE: BDX) also laid out its plans to...</p>",/equities/becton-dickinsn
"Stocks making the biggest moves in the premarket: Etsy, Uber, Zynga, Rocket Companies & more","May 06, 2021","<p>The stocks making the biggest moves in premarket trading include Etsy, Uber, Zynga, Rocket Companies, and more.</p>",/equities/becton-dickinsn
"BDX Q2 Earnings Top Estimates, Reports $480M COVID-19 Diagnostic Sales; Reaffirms FY21 Guidance","May 06, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q2 revenues of $4.91 billion, an increase of 15.4% Y/Y, slightly better than the consensus of $4.89 billion.
The growth was driven by the contribution of...</p>",/equities/becton-dickinsn
"Becton Dickinson beats profit expectations, plans to spin off Diabetes Care business","May 06, 2021","<p>Becton Dickinson &amp; Co. reported Thursday fiscal second-quarter profit and sales that rose above expectations, boosted by $480 million in COVID-19 testing sales, and announced plans to separate its...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q2","May 06, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday second quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Becton Dickinson plans to spin off its Diabetes Care business into publicly traded co.,"May 06, 2021","<p>This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this...</p>",/equities/becton-dickinsn
JPMorgan Downgrades Becton Dickinson On Muffled FY22 Outlook,"Aug 06, 2021","<p>JPMorgan downgraded Becton Dickinson and Co (NYSE: BDX) to Neutral from Overweight with a price target of $265, down from $280. 
While Becton reported better than expected top and bottom-line Q3...</p>",/equities/becton-dickinsn
BDX Stock Plunges Despite Q3 Earnings Topping Estimates On Recovery In Elective Volumes; Raised FY21 Guidance,"Aug 05, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q3 revenues of $4.9 billion, +26.9% Y/Y, better than the consensus of $4.51 billion.
The increase is primarily driven by the strong base business...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q3","Aug 05, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
